Date,Site,Staff Reported Positive Tests,# of Currently Positive Staff, Staff Deaths,Staff Recovered,Housing type,Isolation Inmates,Positive Inmates,Confirmed Inmate Deaths,Pending Results,Recovered Inmates,Daily Recovered,N1,N2,B.1.1.7 (Alpha),B.1.351 (Beta),P.1 (Gamma),B.1.617 (Delta),B.1.427/B.1.429 (Epsilon),N679K/Q954H (Omicron),Presumptive Cases,Average Presumptive Cases,Y,X
10/4/21,NCCC,134,5,0,129,OPEN BAY,1,0,7,3,90,,0,0,0,0,0,0,0,,5,5,40.61668469,-83.11493896
10/11/21,NCCC,135,4,0,131,OPEN BAY,0,0,7,1,88,,10.8,8.47,0,0,0,1,1,,4,4,40.61668469,-83.11493896
10/18/21,NCCC,135,2,0,133,OPEN BAY,0,0,7,3,87,,23.4,18.1,0,0,0,1,1,,2,2,40.61668469,-83.11493896
10/25/21,NCCC,136,2,0,134,OPEN BAY,1,1,7,6,86,,24.8,19,0,0,0,1,1,,3,2,40.61668469,-83.11493896
11/1/21,NCCC,137,3,0,134,OPEN BAY,1,1,7,21,86,,34.8,28.6,0,0,0,1,1,,4,4,40.61668469,-83.11493896
11/8/21,NCCC,137,1,0,136,OPEN BAY,1,1,7,20,87,,15.3,9.28,0,0,0,1,1,,2,2,40.61668469,-83.11493896
11/15/21,NCCC,137,0,0,137,OPEN BAY,1,1,7,10,87,,34.8,26.7,0,0,0,1,1,,1,2,40.61668469,-83.11493896
11/22/21,NCCC,137,0,0,137,OPEN BAY,1,1,7,1,86,,8.96,4.68,0,0,0,1,1,,1,1,40.61668469,-83.11493896
11/29/21,NCCC,137,0,0,137,OPEN BAY,2,2,7,6,85,,43.6,32.8,0,0,0,1,1,,2,2,40.61668469,-83.11493896
12/6/21,NCCC,137,0,0,137,OPEN BAY,1,1,7,4,86,,20.9,16.6,0,0,0,1,1,,1,1,40.61668469,-83.11493896
12/13/21,NCCC,144,5,0,139,OPEN BAY,2,2,7,2,86,,29.9,15.4,0,0,0,0,0,,7,3,40.61668469,-83.11493896
12/20/21,NCCC,149,8,0,141,OPEN BAY,2,2,7,7,87,,3.06,0,0,0,0,0,0,,10,9,40.61668469,-83.11493896
12/27/21,NCCC,150,9,0,141,OPEN BAY,2,2,7,1,87,,20.6,25.7,0,0,0,0,0,1,11,11,40.61668469,-83.11493896
1/3/22,NCCC,150,8,1,141,OPEN BAY,3,3,7,6,85,,188,195,0,0,0,0,0,1,11,10,40.61668469,-83.11493896
1/10/22,NCCC,169,14,1,154,OPEN BAY,8,4,7,26,87,,107,4.73,0,0,0,0,0,1,18,12,40.61668469,-83.11493896
1/17/22,NCCC,182,15,1,166,OPEN BAY,17,12,7,17,87,,23.5,3.66,,,,,,,27,21,40.61668469,-83.11493896
9/4/20,NCI,1,0,0,1,,0,0,0,30,2,,0,0,,,,,,,0,0,39.7424795,-81.55114374
9/9/20,NCI,1,0,0,1,,1,0,0,33,2,0,0,0,,,,,,,0,0,39.7424795,-81.55114374
9/15/20,NCI,1,0,0,1,,0,0,0,8,2,0,0,0,,,,,,,0,0,39.7424795,-81.55114374
9/22/20,NCI,1,0,0,1,,2,1,0,21,2,0,12.9,13,,,,,,,1,0,39.7424795,-81.55114374
9/29/20,NCI,4,3,0,1,,4,4,0,7,2,0,217,172,,,,,,,7,4,39.7424795,-81.55114374
10/6/20,NCI,4,3,0,1,,17,14,0,10,2,0,418,353,,,,,,,17,11,39.7424795,-81.55114374
10/13/20,NCI,4,3,0,1,,32,32,0,12,3,0,268,246,,,,,,,35,22,39.7424795,-81.55114374
10/20/20,NCI,11,5,0,6,,33,27,0,26,17,0,89.3,59.1,,,,,,,32,30,39.7424795,-81.55114374
10/27/20,NCI,15,8,0,7,,30,27,0,7,32,0,0,0,,,,,,,35,26,39.7424795,-81.55114374
11/3/20,NCI,24,11,0,13,,77,55,0,31,32,0,664,649,,,,,,,66,54,39.7424795,-81.55114374
11/10/20,NCI,38,18,0,20,,64,54,0,23,87,31,1210,1530,,,,,,,72,85,39.7424795,-81.55114374
11/17/20,NCI,67,40,0,27,,34,23,0,19,133,9,428,665,,,,,,,63,87,39.7424795,-81.55114374
11/24/20,NCI,82,25,0,57,,30,27,1,19,138,0,49.1,5.4,,,,,,,52,69,39.7424795,-81.55114374
12/1/20,NCI,93,29,0,64,,10,10,1,11,154,-1,11.8,0,,,,,,,39,47,39.7424795,-81.55114374
12/8/20,NCI,101,14,0,87,,7,7,1,16,155,0,7.15,0,,,,,,,21,28,39.7424795,-81.55114374
12/15/20,NCI,105,9,0,96,,6,6,1,13,153,0,0,0,,,,,,,15,18,39.7424795,-81.55114374
12/22/20,NCI,112,9,0,103,,1,1,1,14,152,-1,0,0,,,,,,,10,11,39.7424795,-81.55114374
12/29/20,NCI,115,7,0,108,,2,2,1,9,152,0,0,0,,,,,,,9,9,39.7424795,-81.55114374
1/4/21,NCI,115,2,0,113,,2,2,1,4,151,0,0,0,,,,,,,4,8,39.7424795,-81.55114374
1/11/21,NCI,124,9,0,115,,1,1,1,6,152,2,0,0,,,,,,,10,8,39.7424795,-81.55114374
1/18/21,NCI,124,7,0,117,,1,1,1,0,152,0,0,0,,,,,,,8,9,39.7424795,-81.55114374
1/25/21,NCI,125,2,0,123,,0,0,1,2,152,-1,0,0,,,,,,,2,3,39.7424795,-81.55114374
2/2/21,NCI,130,6,0,124,,3,0,1,16,152,-1,0,0,,,,,,,6,5,39.7424795,-81.55114374
2/8/21,NCI,135,8,0,127,,1,0,1,9,150,0,0,0,,,,,,,8,8,39.7424795,-81.55114374
2/15/21,NCI,136,7,0,129,,0,0,1,1,149,0,0,0,,,,,,,7,7,39.7424795,-81.55114374
2/22/21,NCI,136,0,0,136,,2,0,1,9,149,0,0,0,,,,,,,0,2,39.7424795,-81.55114374
3/1/21,NCI,136,0,0,136,,0,0,1,8,149,0,0,0,,,,,,,0,0,39.7424795,-81.55114374
3/8/21,NCI,137,0,0,137,,0,0,1,9,149,0,0,0,,,,,,,0,1,39.7424795,-81.55114374
3/15/21,NCI,137,0,0,137,,2,0,1,10,148,0,0,0,,,,,,,0,0,39.7424795,-81.55114374
3/22/21,NCI,137,0,0,137,,2,0,1,6,147,0,0,0,,,,,,,0,0,39.7424795,-81.55114374
3/29/21,NCI,138,1,0,137,,0,0,1,6,146,0,0,0,,,,,,,1,0,39.7424795,-81.55114374
4/5/21,NCI,138,1,0,137,,0,0,1,3,146,0,0,0,,,,,,,1,1,39.7424795,-81.55114374
4/12/21,NCI,139,1,0,138,,1,0,1,10,146,0,0,0,,,,,,,1,1,39.7424795,-81.55114374
4/19/21,NCI,139,0,0,139,,1,0,1,2,146,0,0,0,,,,,,,0,0,39.7424795,-81.55114374
4/26/21,NCI,139,0,0,139,,1,0,1,13,145,,0,0,,,,,,,0,0,39.7424795,-81.55114374
5/3/21,NCI,139,0,0,139,,0,0,1,8,145,,0,0,,,,,,,0,0,39.7424795,-81.55114374
5/10/21,NCI,140,1,0,139,,2,0,1,8,145,,0,0,,,,,,,1,0,39.7424795,-81.55114374
5/17/21,NCI,141,2,0,139,,1,1,1,8,141,,0,0,,,,,,,3,3,39.7424795,-81.55114374
5/24/21,NCI,142,1,0,141,,2,1,1,9,140,,0,0,,,,,,,2,2,39.7424795,-81.55114374
6/1/21,NCI,142,1,0,141,,1,0,1,8,141,,0,0,,,,,,,1,2,39.7424795,-81.55114374
6/7/21,NCI,142,0,0,142,,0,0,1,2,139,,0,0,,,,,,,0,0,39.7424795,-81.55114374
6/14/21,NCI,142,0,0,142,,1,0,1,12,139,,0,0,,,,,,,0,0,39.7424795,-81.55114374
6/21/21,NCI,142,0,0,142,,1,0,1,6,139,,0,0,,,,,,,0,0,39.7424795,-81.55114374
6/28/21,NCI,142,0,0,142,,0,0,1,6,139,,0,0,,,,,,,0,0,39.7424795,-81.55114374
7/6/21,NCI,142,0,0,142,,1,0,1,8,139,,0,0,,,,,,,0,0,39.7424795,-81.55114374
7/12/21,NCI,142,0,0,142,,1,0,1,6,138,,0,0,0,0,,,,,0,0,39.7424795,-81.55114374
7/19/21,NCI,142,0,0,142,,0,0,1,3,137,,0,0,0,0,,,,,0,0,39.7424795,-81.55114374
7/26/21,NCI,143,1,0,142,,0,0,1,13,138,,0,0,,,,,,,155,1,39.7424795,-81.55114374
8/2/21,NCI,143,0,0,143,,0,0,1,6,138,,0,0,0,0,,,,,0,0,39.7424795,-81.55114374
8/9/21,NCI,143,0,0,143,,0,0,1,3,136,,0,0,0,0,0,0,0,,0,0,39.7424795,-81.55114374
8/16/21,NCI,144,1,0,143,,0,0,1,26,135,,0,0,0,0,0,0,0,,1,1,39.7424795,-81.55114374
8/23/21,NCI,144,1,0,143,,0,0,1,14,133,,0,0,0,0,0,0,0,,1,1,39.7424795,-81.55114374
8/30/21,NCI,145,1,0,144,,0,0,1,7,134,,0,0,0,0,0,0,0,,1,1,39.7424795,-81.55114374
9/7/21,NCI,149,4,0,145,,0,0,1,13,133,,0,0,0,0,0,0,0,,4,3,39.7424795,-81.55114374
9/13/21,NCI,156,8,0,148,,0,0,1,6,134,,2.87,0,0,0,0,1,1,,8,8,39.7424795,-81.55114374
9/20/21,NCI,161,7,0,154,OPEN BAY,1,0,1,12,134,,26.6,0,0,0,0,1,1,,7,9,39.7424795,-81.55114374
9/27/21,NCI,170,17,0,153,OPEN BAY,0,0,1,5,133,,63.2,0,0,0,0,1,1,,17,12,39.7424795,-81.55114374
10/4/21,NCI,172,6,0,166,OPEN BAY,9,6,1,3,133,,129,0,0,0,0,1,1,,12,16,39.7424795,-81.55114374
10/11/21,NCI,177,7,0,170,OPEN BAY,5,5,1,1,136,,16.1,11.1,0,0,0,1,1,,12,13,39.7424795,-81.55114374
10/18/21,NCI,184,11,0,173,OPEN BAY,1,1,1,5,136,,13.8,9.97,0,0,0,1,1,,12,12,39.7424795,-81.55114374
10/25/21,NCI,189,8,0,181,OPEN BAY,0,0,1,7,137,,3.2,0,0,0,0,0,0,,8,11,39.7424795,-81.55114374
11/1/21,NCI,189,3,0,186,OPEN BAY,0,0,1,22,135,,7.73,3.29,0,0,0,1,1,,3,4,39.7424795,-81.55114374
11/8/21,NCI,192,3,0,189,OPEN BAY,0,0,1,4,135,,0,0,0,0,0,1,1,,3,3,39.7424795,-81.55114374
11/15/21,NCI,192,2,0,190,OPEN BAY,3,3,1,1,135,,26.2,26.3,0,0,0,1,1,,5,5,39.7424795,-81.55114374
11/22/21,NCI,195,4,0,191,OPEN BAY,1,1,1,0,135,,0,0,0,0,0,1,1,,5,5,39.7424795,-81.55114374
11/29/21,NCI,198,5,0,193,OPEN BAY,2,2,1,7,136,,0,0,0,0,0,0,0,,7,8,39.7424795,-81.55114374
12/6/21,NCI,198,2,0,196,OPEN BAY,2,2,1,1,136,,6.81,3,0,0,0,1,1,,4,6,39.7424795,-81.55114374
12/13/21,NCI,198,1,0,197,OPEN BAY,2,2,1,2,136,,16,9.58,0,0,0,1,1,,3,3,39.7424795,-81.55114374
12/20/21,NCI,198,1,0,197,OPEN BAY,0,0,1,10,136,,8.01,3.25,0,0,0,0,0,,1,2,39.7424795,-81.55114374
12/27/21,NCI,202,2,0,200,OPEN BAY,0,0,1,1,136,,9.21,6.88,0,0,0,0,0,1,2,2,39.7424795,-81.55114374
1/3/22,NCI,207,7,0,200,OPEN BAY,0,0,1,0,134,,15.5,0,0,0,0,0,0,1,7,5,39.7424795,-81.55114374
1/10/22,NCI,216,2,0,214,OPEN BAY,8,8,1,5,135,,0,0,0,0,0,0,0,0,10,11,39.7424795,-81.55114374
1/17/22,NCI,234,31,0,203,OPEN BAY,12,10,1,3,139,,0,0,,,,,,,41,23,39.7424795,-81.55114374
9/4/20,NEOCC,50,5,0,45,,1,0,0,3,21,,0,0,,,,,,,5,5,41.13129969,-80.63186497
9/9/20,NEOCC,51,6,0,45,,0,0,0,2,21,0,0,0,,,,,,,6,6,41.13129969,-80.63186497
9/15/20,NEOCC,51,6,0,45,,0,0,0,0,21,0,0,0,,,,,,,6,6,41.13129969,-80.63186497
9/22/20,NEOCC,52,2,0,50,,0,0,0,0,21,0,4.75,4.86,,,,,,,2,3,41.13129969,-80.63186497
9/29/20,NEOCC,52,2,0,50,,0,0,0,0,21,0,0,0,,,,,,,2,2,41.13129969,-80.63186497
10/6/20,NEOCC,53,3,0,50,,0,0,0,0,21,0,0,0,,,,,,,3,2,41.13129969,-80.63186497
10/13/20,NEOCC,57,5,0,52,,0,0,0,0,21,0,0,0,,,,,,,5,3,41.13129969,-80.63186497
10/20/20,NEOCC,58,6,0,52,,0,0,0,0,21,0,0,0,,,,,,,6,6,41.13129969,-80.63186497
10/27/20,NEOCC,59,7,0,52,,0,0,0,0,21,0,7.65,7.67,,,,,,,7,7,41.13129969,-80.63186497
11/3/20,NEOCC,59,6,0,53,,0,0,0,0,21,0,7.74,5.57,,,,,,,6,7,41.13129969,-80.63186497
11/10/20,NEOCC,66,12,0,54,,0,0,0,0,21,0,42,40.1,,,,,,,12,10,41.13129969,-80.63186497
11/17/20,NEOCC,71,17,0,54,,0,0,0,0,21,0,41.7,41.1,,,,,,,17,15,41.13129969,-80.63186497
11/24/20,NEOCC,78,24,0,54,,1,0,0,4,20,-1,21.5,6.44,,,,,,,24,24,41.13129969,-80.63186497
12/1/20,NEOCC,89,31,0,58,,0,0,0,0,20,0,9.18,2.65,,,,,,,31,30,41.13129969,-80.63186497
12/8/20,NEOCC,99,41,0,58,,7,7,0,0,20,0,37.1,21.8,,,,,,,48,43,41.13129969,-80.63186497
12/15/20,NEOCC,116,29,0,87,,32,27,0,5,20,0,29,0,,,,,,,56,46,41.13129969,-80.63186497
12/22/20,NEOCC,120,24,0,96,,20,19,0,3,42,12,16.5,0,,,,,,,43,55,41.13129969,-80.63186497
12/29/20,NEOCC,128,32,0,96,,26,26,0,0,44,0,4.8,0,,,,,,,58,51,41.13129969,-80.63186497
1/4/21,NEOCC,134,38,0,96,,28,28,0,0,50,3,8.55,0,,,,,,,66,63,41.13129969,-80.63186497
1/11/21,NEOCC,149,53,0,96,,13,13,0,0,69,5,5.96,3.73,,,,,,,66,68,41.13129969,-80.63186497
1/18/21,NEOCC,181,26,0,155,,10,10,0,0,72,0,10.6,0,,,,,,,36,35,41.13129969,-80.63186497
1/25/21,NEOCC,185,15,0,170,,12,11,0,1,73,0,17.5,29.7,,,,,,,26,29,41.13129969,-80.63186497
2/2/21,NEOCC,188,18,0,170,,3,3,0,0,83,0,33.3,4.99,,,,,,,21,26,41.13129969,-80.63186497
2/8/21,NEOCC,189,9,0,180,,4,2,0,3,84,0,20.7,22.2,,,,,,,11,15,41.13129969,-80.63186497
2/15/21,NEOCC,189,9,0,180,,1,1,0,0,85,0,8.5,4.68,,,,,,,10,10,41.13129969,-80.63186497
2/22/21,NEOCC,189,9,0,180,,1,1,0,0,85,0,0,0,,,,,,,10,10,41.13129969,-80.63186497
3/1/21,NEOCC,196,6,0,190,,1,1,0,0,84,0,0,0,,,,,,,7,8,41.13129969,-80.63186497
3/8/21,NEOCC,196,6,0,190,,0,0,0,0,85,0,4.85,0,,,,,,,6,6,41.13129969,-80.63186497
3/15/21,NEOCC,197,2,0,195,,0,0,0,0,84,0,7.37,2.94,,,,,,,2,2,41.13129969,-80.63186497
3/22/21,NEOCC,197,2,0,195,,0,0,0,1,83,0,3.35,0,,,,,,,2,2,41.13129969,-80.63186497
3/29/21,NEOCC,197,2,0,195,,0,0,0,0,81,0,5.7,0,,,,,,,2,2,41.13129969,-80.63186497
4/5/21,NEOCC,197,2,0,195,,0,0,0,0,80,-1,0,0,,,,,,,2,2,41.13129969,-80.63186497
4/12/21,NEOCC,199,0,0,199,,0,0,0,0,79,0,7.94,3.7,,,,,,,0,1,41.13129969,-80.63186497
4/19/21,NEOCC,200,1,0,199,,2,0,0,3,79,0,0,0,,,,,,,1,1,41.13129969,-80.63186497
4/26/21,NEOCC,200,1,0,199,,0,0,0,0,78,,0,0,,,,,,,1,1,41.13129969,-80.63186497
5/3/21,NEOCC,201,1,0,200,,0,0,0,0,79,,0,0,,,,,,,1,1,41.13129969,-80.63186497
5/10/21,NEOCC,201,1,0,200,,0,0,0,1,78,,0,0,,,,,,,1,1,41.13129969,-80.63186497
5/17/21,NEOCC,202,2,0,200,,0,0,0,0,77,,0,0,,,,,,,2,2,41.13129969,-80.63186497
5/24/21,NEOCC,206,4,0,202,,0,0,0,0,77,,0,0,,,,,,,4,4,41.13129969,-80.63186497
6/1/21,NEOCC,211,9,0,202,,0,0,0,0,77,,2.96,0,,,,,,,9,6,41.13129969,-80.63186497
6/7/21,NEOCC,213,8,0,205,,0,0,0,0,77,,0,0,,,,,,,8,8,41.13129969,-80.63186497
6/14/21,NEOCC,214,4,1,209,,0,0,0,0,76,,0,0,,,,,,,4,5,41.13129969,-80.63186497
6/21/21,NEOCC,213,1,1,211,,0,0,0,0,76,,0,0,,,,,,,1,4,41.13129969,-80.63186497
6/28/21,NEOCC,213,0,1,212,,0,0,0,0,76,,0,0,,,,,,,0,1,41.13129969,-80.63186497
7/6/21,NEOCC,213,0,1,212,,0,0,0,0,75,,0,0,,,,,,,0,0,41.13129969,-80.63186497
7/12/21,NEOCC,214,1,1,212,,0,0,0,0,74,,0,0,0,0,,,,,1,1,41.13129969,-80.63186497
7/19/21,NEOCC,214,1,1,212,,0,0,0,0,74,,0,0,0,0,,,,,1,1,41.13129969,-80.63186497
7/26/21,NEOCC,214,0,1,213,,0,0,0,0,74,,0,0,,,,,,,213,0,41.13129969,-80.63186497
8/2/21,NEOCC,214,0,1,213,,0,0,0,0,73,,3.87,0,0,0,,,,,0,0,41.13129969,-80.63186497
8/9/21,NEOCC,216,2,1,213,,0,0,0,0,73,,104,20.9,0,0,0,1,1,,2,1,41.13129969,-80.63186497
8/16/21,NEOCC,216,2,1,213,,0,0,0,0,72,,9.06,0,0,0,0,1,1,,2,2,41.13129969,-80.63186497
8/23/21,NEOCC,217,0,1,216,,0,0,0,2,71,,3.61,0,0,0,0,0,0,,0,1,41.13129969,-80.63186497
8/30/21,NEOCC,219,3,1,215,,0,0,0,1,72,,14.3,0,0,0,0,1,1,,3,1,41.13129969,-80.63186497
9/7/21,NEOCC,223,8,1,214,,0,0,0,7,72,,19,0,0,0,0,1,1,,8,6,41.13129969,-80.63186497
9/13/21,NEOCC,230,13,1,216,,0,0,0,7,70,,10.1,0,0,0,0,1,1,,13,11,41.13129969,-80.63186497
9/20/21,NEOCC,234,12,1,221,CELLED,1,1,0,33,68,,42.8,0,0,0,0,1,1,,13,10,41.13129969,-80.63186497
9/27/21,NEOCC,236,14,1,221,CELLED,2,2,0,12,67,,23.4,0,0,0,0,1,1,,16,15,41.13129969,-80.63186497
10/4/21,NEOCC,237,3,1,233,CELLED,3,2,0,6,68,,42.6,0,0,0,0,1,1,,5,5,41.13129969,-80.63186497
10/11/21,NEOCC,251,17,1,233,CELLED,5,5,0,1,69,,8.5,8.08,0,0,0,1,1,,22,15,41.13129969,-80.63186497
10/18/21,NEOCC,256,17,1,238,CELLED,5,5,0,10,69,,277,204,0,0,0,1,1,,22,22,41.13129969,-80.63186497
10/25/21,NEOCC,263,10,1,252,CELLED,2,2,0,7,72,,40.8,25,0,0,0,1,1,,12,12,41.13129969,-80.63186497
11/1/21,NEOCC,265,8,1,256,CELLED,0,0,0,3,73,,16.8,10.2,0,0,0,1,1,,8,9,41.13129969,-80.63186497
11/8/21,NEOCC,267,7,1,259,CELLED,1,0,0,2,72,,0,0,0,0,0,1,1,,7,6,41.13129969,-80.63186497
11/15/21,NEOCC,269,7,1,261,CELLED,0,0,0,9,71,,47.3,40.9,0,0,0,1,1,,7,7,41.13129969,-80.63186497
11/22/21,NEOCC,273,9,1,263,CELLED,0,0,0,1,71,,36.4,31.5,0,0,0,1,1,,9,8,41.13129969,-80.63186497
11/29/21,NEOCC,276,7,1,268,CELLED,3,3,0,7,71,,95.7,64.9,0,0,0,1,1,,10,8,41.13129969,-80.63186497
12/6/21,NEOCC,277,7,1,269,CELLED,2,1,0,3,69,,40,31.4,0,0,0,1,1,,8,10,41.13129969,-80.63186497
12/13/21,NEOCC,280,8,1,271,CELLED,3,1,0,13,69,,63.2,44.2,0,0,0,1,1,,9,8,41.13129969,-80.63186497
12/20/21,NEOCC,283,8,1,274,CELLED,2,2,0,1,69,,133,150,0,0,0,1,1,,10,10,41.13129969,-80.63186497
12/27/21,NEOCC,289,10,1,278,CELLED,1,1,0,6,70,,110,148,0,0,0,1,1,1,11,10,41.13129969,-80.63186497
1/3/22,NEOCC,318,31,1,286,CELLED,13,11,0,3,69,,54.5,58,0,0,0,1,1,1,42,23,41.13129969,-80.63186497
1/10/22,NEOCC,364,69,1,294,CELLED,19,17,0,15,68,,20.4,13.7,0,0,0,1,1,1,86,72,41.13129969,-80.63186497
1/17/22,NEOCC,368,59,1,308,CELLED,11,10,0,14,74,,0,0,,,,,,,69,71,41.13129969,-80.63186497
9/4/20,NERC,3,0,0,3,,0,0,0,8,9,,0,0,,,,,,,0,0,41.48928224,-81.66790513
9/9/20,NERC,3,0,0,3,,0,0,0,6,9,0,0,0,,,,,,,0,0,41.48928224,-81.66790513
9/15/20,NERC,3,0,0,3,,0,0,0,0,9,0,0,0,,,,,,,0,0,41.48928224,-81.66790513
9/22/20,NERC,3,0,0,3,,0,0,0,0,9,0,0,0,,,,,,,0,0,41.48928224,-81.66790513
9/29/20,NERC,3,0,0,3,,0,0,0,0,9,0,0,0,,,,,,,0,0,41.48928224,-81.66790513
10/6/20,NERC,3,0,0,3,,0,0,0,7,9,0,0,0,,,,,,,0,0,41.48928224,-81.66790513
10/13/20,NERC,3,0,0,3,,0,0,0,5,9,0,0,0,,,,,,,0,0,41.48928224,-81.66790513
10/20/20,NERC,3,0,0,3,,0,0,0,8,8,0,0,0,,,,,,,0,0,41.48928224,-81.66790513
10/27/20,NERC,3,0,0,3,,0,0,0,8,7,-1,0,0,,,,,,,0,0,41.48928224,-81.66790513
11/3/20,NERC,3,0,0,3,,0,0,0,10,7,0,0,0,,,,,,,0,0,41.48928224,-81.66790513
11/10/20,NERC,4,1,0,3,,18,0,0,18,7,0,24.6,23.1,,,,,,,1,0,41.48928224,-81.66790513
11/17/20,NERC,7,4,0,3,,2,1,0,1,7,0,0,0,,,,,,,5,4,41.48928224,-81.66790513
11/24/20,NERC,12,6,0,6,,7,2,0,9,6,0,49.4,11.6,,,,,,,8,9,41.48928224,-81.66790513
12/1/20,NERC,16,5,0,11,,5,4,0,1,6,0,35.2,27.2,,,,,,,9,9,41.48928224,-81.66790513
12/8/20,NERC,18,2,0,16,,3,3,0,0,8,0,882,0,,,,,,,5,7,41.48928224,-81.66790513
12/15/20,NERC,19,2,0,17,,8,7,0,9,8,0,0,0,,,,,,,9,7,41.48928224,-81.66790513
12/22/20,NERC,21,2,0,19,,9,8,0,9,11,0,0,0,,,,,,,10,9,41.48928224,-81.66790513
12/29/20,NERC,24,3,0,21,,9,8,0,3,15,0,14,0,,,,,,,11,13,41.48928224,-81.66790513
1/4/21,NERC,25,3,0,22,,7,6,0,1,17,2,0,0,,,,,,,9,11,41.48928224,-81.66790513
1/11/21,NERC,28,3,0,25,,2,2,0,7,21,-1,0,0,,,,,,,5,8,41.48928224,-81.66790513
1/18/21,NERC,29,4,0,25,,1,1,0,0,22,0,0,0,,,,,,,5,5,41.48928224,-81.66790513
1/25/21,NERC,30,1,0,29,,1,0,0,1,23,0,0,0,,,,,,,1,2,41.48928224,-81.66790513
2/2/21,NERC,31,1,0,30,,0,0,0,1,23,0,0,0,,,,,,,1,1,41.48928224,-81.66790513
2/8/21,NERC,31,1,0,30,,0,0,0,0,22,0,0,0,,,,,,,1,1,41.48928224,-81.66790513
2/15/21,NERC,32,1,0,31,,0,0,0,0,22,0,0,0,,,,,,,1,1,41.48928224,-81.66790513
2/22/21,NERC,32,1,0,31,,0,0,0,5,20,0,0,0,,,,,,,1,1,41.48928224,-81.66790513
3/1/21,NERC,32,0,0,32,,0,0,0,4,20,0,0,0,,,,,,,0,0,41.48928224,-81.66790513
3/8/21,NERC,32,0,0,32,,0,0,0,0,19,0,0,0,,,,,,,0,0,41.48928224,-81.66790513
3/15/21,NERC,32,0,0,32,,0,0,0,0,18,0,0,0,,,,,,,0,0,41.48928224,-81.66790513
3/22/21,NERC,32,0,0,32,,0,0,0,0,18,0,0,0,,,,,,,0,0,41.48928224,-81.66790513
3/29/21,NERC,32,0,0,32,,0,0,0,0,18,0,0,0,,,,,,,0,0,41.48928224,-81.66790513
4/5/21,NERC,32,0,0,32,,0,0,0,0,18,0,0,0,,,,,,,0,0,41.48928224,-81.66790513
4/12/21,NERC,33,0,0,33,,0,0,0,0,18,0,0,0,,,,,,,0,1,41.48928224,-81.66790513
4/19/21,NERC,33,0,0,33,,0,0,0,0,18,0,0,0,,,,,,,0,0,41.48928224,-81.66790513
4/26/21,NERC,33,0,0,33,,0,0,0,0,18,,0,0,,,,,,,0,0,41.48928224,-81.66790513
5/3/21,NERC,33,0,0,33,,0,0,0,0,19,,0,0,,,,,,,0,0,41.48928224,-81.66790513
5/10/21,NERC,33,0,0,33,,0,0,0,2,19,,0,0,,,,,,,0,0,41.48928224,-81.66790513
5/17/21,NERC,33,0,0,33,,0,0,0,0,19,,0,0,,,,,,,0,0,41.48928224,-81.66790513
5/24/21,NERC,34,1,0,33,,0,0,0,0,18,,0,0,,,,,,,1,1,41.48928224,-81.66790513
6/1/21,NERC,34,0,0,34,,4,0,0,4,18,,0,0,,,,,,,0,1,41.48928224,-81.66790513
6/7/21,NERC,34,0,0,34,,0,0,0,1,18,,0,0,,,,,,,0,0,41.48928224,-81.66790513
6/14/21,NERC,34,0,0,34,,0,0,0,0,18,,0,0,,,,,,,0,0,41.48928224,-81.66790513
6/21/21,NERC,35,1,0,34,,0,0,0,1,18,,0,0,,,,,,,1,1,41.48928224,-81.66790513
6/28/21,NERC,35,0,0,35,,0,0,0,1,18,,0,0,,,,,,,0,1,41.48928224,-81.66790513
7/6/21,NERC,35,0,0,35,,4,0,0,6,18,,0,0,,,,,,,0,0,41.48928224,-81.66790513
7/12/21,NERC,35,0,0,35,,0,0,0,0,18,,0,0,0,0,,,,,0,0,41.48928224,-81.66790513
7/19/21,NERC,35,0,0,35,,0,0,0,0,18,,0,0,0,0,,,,,0,0,41.48928224,-81.66790513
7/26/21,NERC,35,0,0,35,,0,0,0,0,17,,0,0,,,,,,,35,0,41.48928224,-81.66790513
8/2/21,NERC,35,0,0,35,,0,0,0,0,17,,0,0,0,0,,,,,0,0,41.48928224,-81.66790513
8/9/21,NERC,36,1,0,35,,0,0,0,1,16,,0,0,0,0,0,0,0,,1,0,41.48928224,-81.66790513
8/16/21,NERC,36,1,0,35,,0,0,0,7,15,,0,0,0,0,0,0,0,,1,1,41.48928224,-81.66790513
8/23/21,NERC,36,0,0,36,,0,0,0,1,15,,0,0,0,0,0,0,0,,0,1,41.48928224,-81.66790513
8/30/21,NERC,36,0,0,36,,0,0,0,4,15,,0,0,0,0,0,0,0,,0,0,41.48928224,-81.66790513
9/7/21,NERC,36,0,0,36,,0,0,0,4,15,,0,0,0,0,0,0,0,,0,0,41.48928224,-81.66790513
9/13/21,NERC,36,0,0,36,,0,0,0,1,15,,0,0,0,0,0,0,0,,0,0,41.48928224,-81.66790513
9/20/21,NERC,38,2,0,36,CELLED,0,0,0,0,15,,0,0,0,0,0,0,0,,2,0,41.48928224,-81.66790513
9/27/21,NERC,38,2,0,36,CELLED,0,0,0,2,15,,0,0,0,0,0,0,0,,2,2,41.48928224,-81.66790513
10/4/21,NERC,42,3,0,39,CELLED,0,0,0,1,15,,0,0,0,0,0,0,0,,3,2,41.48928224,-81.66790513
